chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr17	17743052	17744054	intergenic|chr17:17743052-17744054	RAI1-AS1	17669616		0.024281
chr17	17743052	17744054	intergenic|chr17:17743052-17744054	SREBF1	17740325		0.038760
chr17	18127462	18128302	intergenic|chr17:18127462-18128302	NT5M	17206679		0.048158
chr17	18127462	18128302	intergenic|chr17:18127462-18128302	LLGL1	18128935		0.504794
chr17	18134118	18134935	genic|chr17:18134118-18134935	FLII	18162230		0.036156
chr17	19014256	19015629	intergenic|chr17:19014256-19015629	EPN2	19140689		0.131010
chr17	19621643	19622143	intergenic|chr17:19621643-19622143	SLC47A2	19620043		0.106649
chr17	21273784	21274387	intergenic|chr17:21273784-21274387	KCNJ12	21279698		0.021292
chr17	25680612	25681209	intergenic|chr17:25680612-25681209	PPY2P	26574469		0.025713
chr17	26367930	26369176	intergenic|chr17:26367930-26369176	NLK	26369687		0.564727
chr17	26367930	26369176	intergenic|chr17:26367930-26369176	VTN	26697373		0.035718
chr17	26734451	26735131	intergenic|chr17:26734451-26735131	SLC46A1	26733230		0.028254
chr17	27277262	27277762	genic|chr17:27277262-27277762	PHF12	27278508		0.101437
chr17	27568023	27568786	intergenic|chr17:27568023-27568786	CRYBA1	27573874		0.043453
chr17	27918125	27919084	intergenic|chr17:27918125-27919084	ANKRD13B	27920526		0.021243
chr17	27919116	27919616	intergenic|chr17:27919116-27919616	ANKRD13B	27920526		0.065144
chr17	27921108	27921608	genic|chr17:27921108-27921608	ANKRD13B	27920526		0.093626
chr17	27940149	27941096	genic|chr17:27940149-27941096	ANKRD13B	27920526		0.021153
chr17	27949303	27950496	intergenic|chr17:27949303-27950496	CORO6	27948441		0.259199
chr17	29058140	29059274	genic|chr17:29058140-29059274	SUZ12	30264028		0.050576
chr17	29247369	29247869	intergenic|chr17:29247369-29247869	ADAP2	29248753		0.064782
chr17	29427711	29429135	genic|chr17:29427711-29429135	NF1	29421944		0.022741
chr17	33774396	33774896	genic|chr17:33774396-33774896	SLFN13	33775856		0.049470
chr17	34090787	34092026	genic|chr17:34090787-34092026	GAS2L2	34079897		0.043680
chr17	34959290	34959790	genic|chr17:34959290-34959790	MRM1	34958024		0.084845
chr17	35291928	35292428	genic|chr17:35291928-35292428	LOC102723471	35293960		0.113087
chr17	35295333	35296302	genic|chr17:35295333-35296302	LHX1	35294771		0.203241
chr17	35715271	35716924	genic|chr17:35715271-35716924	MYO19	34891305		0.058289
chr17	35715271	35716924	genic|chr17:35715271-35716924	MSL1	38278789		0.024228
chr17	36761058	36761558	genic|chr17:36761058-36761558	SRCIN1	36762183		0.094783
chr17	36859900	36860660	intergenic|chr17:36859900-36860660	MLLT6	36861872		0.123919
chr17	36903501	36904001	genic|chr17:36903501-36904001	PCGF2	36904558		0.101279
chr17	37308671	37311099	intergenic|chr17:37308671-37311099	PLXDC1	37307902		0.032496
chr17	37387496	37388990	intergenic|chr17:37387496-37388990	RPL19	37356535		0.026436
chr17	37819525	37820511	genic|chr17:37819525-37820511	TCAP	37821598		0.040419
chr17	37857511	37858011	genic|chr17:37857511-37858011	ERBB2	37856230		0.061927
chr17	37909956	37911337	intergenic|chr17:37909956-37911337	PGAP3	37844323		0.032555
chr17	38082965	38083465	genic|chr17:38082965-38083465	ORMDL3	38084057		0.093190
chr17	38220347	38220847	genic|chr17:38220347-38220847	THRA	38219067		0.067177
chr17	38255284	38256348	genic|chr17:38255284-38256348	NR1D1	38256978		0.219888
chr17	38279339	38280096	genic|chr17:38279339-38280096	MSL1	38278789		0.136333
chr17	38518758	38520383	genic|chr17:38518758-38520383	GJD3	38520945		0.124078
chr17	39683292	39684131	genic|chr17:39683292-39684131	KRT19	39684641		0.094526
chr17	39685206	39685849	intergenic|chr17:39685206-39685849	KRT19	39684641		0.066059
chr17	39845985	39846485	genic|chr17:39845985-39846485	EIF1	39845126		0.044780
chr17	39941126	39941829	genic|chr17:39941126-39941829	JUP	39942964		0.207231
chr17	40331847	40332560	genic|chr17:40331847-40332560	KCNH4	40333296		0.050316
chr17	40335594	40336588	genic|chr17:40335594-40336588	HCRT	40337470		0.101634
chr17	40700027	40701037	intergenic|chr17:40700027-40701037	LOC108783654	40706820		0.020635
chr17	40829925	40830854	intergenic|chr17:40829925-40830854	PLEKHH3	40829048		0.323974
chr17	41172967	41173662	genic|chr17:41172967-41173662	VAT1	41174459		0.049988
chr17	41399666	41401261	intergenic|chr17:41399666-41401261	LINC00910	41466266		0.077641
chr17	41399666	41401261	intergenic|chr17:41399666-41401261	DHX8	41561232		0.045527
chr17	41437650	41439533	intergenic|chr17:41437650-41439533	SOST	41836156		0.023932
chr17	41437650	41439533	intergenic|chr17:41437650-41439533	NAGS	42082031		0.025700
chr17	41444846	41446985	intergenic|chr17:41444846-41446985	ATXN7L3	42275529		0.020661
chr17	41837315	41838132	intergenic|chr17:41837315-41838132	SOST	41836156		0.141164
chr17	42017891	42018391	genic|chr17:42017891-42018391	PPY	42019835		0.077487
chr17	42172457	42173970	genic|chr17:42172457-42173970	G6PC3	42148097		0.020566
chr17	42172457	42173970	genic|chr17:42172457-42173970	LOC105371789	42193279		0.030306
chr17	42276210	42278457	intergenic|chr17:42276210-42278457	HDAC5	42201014		0.053169
chr17	42851887	42853748	genic|chr17:42851887-42853748	ASB16	42248073		0.039178
chr17	44268907	44269407	genic|chr17:44268907-44269407	KANSL1	44270272		0.026833
chr17	44268907	44269407	genic|chr17:44268907-44269407	KANSL1-AS1	44270938		0.026833
chr17	46088628	46090696	intergenic|chr17:46088628-46090696	MRPL10	45908907		0.026021
chr17	46088628	46090696	intergenic|chr17:46088628-46090696	LRRC46	45908992		0.026021
chr17	46088628	46090696	intergenic|chr17:46088628-46090696	SCRN2	45918699		0.020449
chr17	46088628	46090696	intergenic|chr17:46088628-46090696	CDK5RAP3	46048321		0.060970
chr17	46656564	46657064	intergenic|chr17:46656564-46657064	HOXB4	46655743		0.063094
chr17	47269088	47270628	intergenic|chr17:47269088-47270628	ATP5G1	46970147		0.038877
chr17	47269088	47270628	intergenic|chr17:47269088-47270628	ABI3	47287588		0.096395
chr17	47269088	47270628	intergenic|chr17:47269088-47270628	PHB	47492267		0.032862
chr17	47269088	47270628	intergenic|chr17:47269088-47270628	PDK2	48172638		0.035847
chr17	47269088	47270628	intergenic|chr17:47269088-47270628	CHAD	48546227		0.044117
chr17	48070698	48071510	genic|chr17:48070698-48071510	DLX3	48072588		0.143426
chr17	48207951	48208451	intergenic|chr17:48207951-48208451	SAMD14	48207246		0.092605
chr17	48424474	48425262	genic|chr17:48424474-48425262	XYLT2	48423392		0.080518
chr17	48556778	48557278	genic|chr17:48556778-48557278	RSAD1	48556160		0.059437
chr17	48591928	48592756	genic|chr17:48591928-48592756	SPATA20	48624449		0.038753
chr17	48611544	48612044	genic|chr17:48611544-48612044	EPN3	48610047		0.068343
chr17	48628128	48628890	genic|chr17:48628128-48628890	SPATA20	48624449		0.033454
chr17	48767548	48768611	genic|chr17:48767548-48768611	ANKRD40	48785270		0.022499
chr17	48767548	48768611	genic|chr17:48767548-48768611	LUC7L3	48796925		0.026929
chr17	49122920	49124877	genic|chr17:49122920-49124877	PDK2	48172638		0.023878
chr17	49122920	49124877	genic|chr17:49122920-49124877	SPAG9	49198226		0.032986
chr17	49198978	49199557	intergenic|chr17:49198978-49199557	SPAG9	49198226		0.035964
chr17	54672961	54673972	intergenic|chr17:54672961-54673972	NOG	54671059		0.035030
chr17	55483402	55485501	genic|chr17:55483402-55485501	LOC101927539	55685773		0.064198
chr17	55614782	55615649	genic|chr17:55614782-55615649	MSI2	55333930		0.053554
chr17	55969777	55971339	genic|chr17:55969777-55971339	SRSF1	56084707		0.029955
chr17	55969777	55971339	genic|chr17:55969777-55971339	MKS1	56296666		0.037304
chr17	55982115	55982974	genic|chr17:55982115-55982974	CUEDC1	56032684		0.025532
chr17	56012217	56013807	genic|chr17:56012217-56013807	LOC101927539	55685773		0.021239
chr17	56012217	56013807	genic|chr17:56012217-56013807	MRPS23	55927433		0.032069
chr17	56159040	56159540	genic|chr17:56159040-56159540	LOC101927666	56160565		0.162004
chr17	56159040	56159540	genic|chr17:56159040-56159540	DYNLL2	56160779		0.162003
chr17	56415135	56415787	genic|chr17:56415135-56415787	TSPOAP1-AS1	56414562		0.137286
chr17	56595806	56596306	intergenic|chr17:56595806-56596306	MTMR4	56595251		0.185312
chr17	56834035	56834535	genic|chr17:56834035-56834535	PPM1E	56833229		0.085128
chr17	57407881	57408381	intergenic|chr17:57407881-57408381	YPEL2	57409052		0.132479
chr17	57409602	57410102	genic|chr17:57409602-57410102	YPEL2	57409052		0.103335
chr17	57697577	57698077	genic|chr17:57697577-57698077	CLTC	57697049		0.129611
chr17	58222792	58223292	intergenic|chr17:58222792-58223292	CA4	58227296		0.025468
chr17	58225800	58226300	intergenic|chr17:58225800-58226300	CA4	58227296		0.033776
chr17	60729765	60732069	genic|chr17:60729765-60732069	MARCH10	60885742		0.062239
chr17	60729765	60732069	genic|chr17:60729765-60732069	LOC101927877	60885862		0.062239
chr17	61918794	61919294	genic|chr17:61918794-61919294	SMARCD2	61920351		0.059602
chr17	65370688	65371188	intergenic|chr17:65370688-65371188	PITPNC1	65373396		0.025195
chr17	66030191	66030691	intergenic|chr17:66030191-66030691	KPNA2	66031717		0.058676
chr17	66201118	66202555	intergenic|chr17:66201118-66202555	BPTF	65821779		0.045213
chr17	69824125	69825047	intergenic|chr17:69824125-69825047	SOX9-AS1	70116934		0.028148
chr17	70118708	70119208	genic|chr17:70118708-70119208	SOX9	70117160		0.090332
chr17	70215246	70216718	intergenic|chr17:70215246-70216718	LINC02003	70338951		0.033888
chr17	71337956	71340243	genic|chr17:71337956-71340243	LINC01152	70026794		0.021396
chr17	71337956	71340243	genic|chr17:71337956-71340243	LINC02003	70338951		0.026036
chr17	71356199	71357845	genic|chr17:71356199-71357845	CPSF4L	71258019		0.026213
chr17	71609194	71611274	genic|chr17:71609194-71611274	LINC02003	70338951		0.020793
chr17	71609194	71611274	genic|chr17:71609194-71611274	RAB37	72733355		0.052027
chr17	71638920	71639420	genic|chr17:71638920-71639420	SDK2	71640227		0.069027
chr17	71641170	71642077	intergenic|chr17:71641170-71642077	SDK2	71640227		0.075112
chr17	71783736	71784236	genic|chr17:71783736-71784236	LINC02092	71782960		0.079509
chr17	72426179	72428726	intergenic|chr17:72426179-72428726	LINC02003	70338951		0.037309
chr17	72426179	72428726	intergenic|chr17:72426179-72428726	GPRC5C	72429835		0.026500
chr17	72426179	72428726	intergenic|chr17:72426179-72428726	RAB37	72733355		0.033697
chr17	72888265	72888765	genic|chr17:72888265-72888765	FADS6	72889909		0.038418
chr17	73085023	73085523	genic|chr17:73085023-73085523	SLC16A5	73084035		0.044686
chr17	73389551	73390658	genic|chr17:73389551-73390658	CASKIN2	73511664		0.024009
chr17	73400158	73400658	genic|chr17:73400158-73400658	GRB2	73401789		0.069012
chr17	73761888	73762388	intergenic|chr17:73761888-73762388	GALK1	73761280		0.028824
chr17	73781474	73781974	genic|chr17:73781474-73781974	UNK	73780919		0.021745
chr17	74075929	74076429	genic|chr17:74075929-74076429	ZACN	74075262		0.065412
chr17	74582697	74583197	intergenic|chr17:74582697-74583197	ST6GALNAC2	74582145		0.048482
chr17	74704876	74706048	genic|chr17:74704876-74706048	MXRA7	74707087		0.023781
chr17	74865518	74866018	genic|chr17:74865518-74866018	MGAT5B	74864797		0.056962
chr17	75276210	75276710	genic|chr17:75276210-75276710	SEPT9	75277491		0.073258
chr17	75276210	75276710	genic|chr17:75276210-75276710	LOC105371907	75277979		0.073259
chr17	75446349	75448637	genic|chr17:75446349-75448637	CPSF4L	71258019		0.039688
chr17	76123325	76123825	genic|chr17:76123325-76123825	TMC6	76124875		0.087302
chr17	76165395	76165895	genic|chr17:76165395-76165895	SYNGR2	76164625		0.023017
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	UBE2O	74449288		0.024307
chr17	76361347	76362655	intergenic|chr17:76361347-76362655	PGS1	76374698		0.030426
chr17	76879528	76881070	genic|chr17:76879528-76881070	LGALS3BP	76976061		0.024960
chr17	77925632	77926132	intergenic|chr17:77925632-77926132	TBC1D16	77924656		0.025941
chr17	79068460	79069480	genic|chr17:79068460-79069480	NPB	79859984		0.040575
chr17	79104154	79104654	genic|chr17:79104154-79104654	AATK	79105748		0.049087
chr17	79195075	79195575	genic|chr17:79195075-79195575	CEP131	79196789		0.049472
chr17	79269664	79270164	intergenic|chr17:79269664-79270164	SLC38A10	79269139		0.106082
chr17	79302941	79303686	genic|chr17:79302941-79303686	TMEM105	79304474		0.169471
chr17	79360322	79361900	intergenic|chr17:79360322-79361900	AATK-AS1	79139306		0.021581
chr17	79367435	79368173	intergenic|chr17:79367435-79368173	BAHCC1	79373520		0.024918
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	LOC100130370	79359160		0.037432
chr17	79370742	79371742	intergenic|chr17:79370742-79371742	BAHCC1	79373520		0.049163
chr17	79867969	79868744	genic|chr17:79867969-79868744	PCYT2	79869353		0.073652
chr17	79884244	79885072	genic|chr17:79884244-79885072	MAFG	79885587		0.145203
chr17	79884244	79885072	genic|chr17:79884244-79885072	MAFG-AS1	79885704		0.145204
chr17	79977740	79978240	genic|chr17:79977740-79978240	RAC3	79989531		0.039017
chr17	80060770	80062466	genic|chr17:80060770-80062466	TBCD	80709939		0.027633
chr17	80251289	80251789	intergenic|chr17:80251289-80251789	LINC01970	80250690		0.040968
chr17	81038405	81039384	genic|chr17:81038405-81039384	METRNL	81037566		0.165438
chr1	856373	856873	intergenic|chr1:856373-856873	LOC100130417	855072		0.262912
chr1	875509	876312	genic|chr1:875509-876312	KLHL17	895966		0.037798
chr1	933768	934268	intergenic|chr1:933768-934268	HES4	935552		0.057065
chr1	937123	937623	intergenic|chr1:937123-937623	KLHL17	895966		0.032593
chr1	940724	941224	intergenic|chr1:940724-941224	HES4	935552		0.067486
chr1	1004086	1005310	intergenic|chr1:1004086-1005310	TNFRSF4	1149548		0.032820
chr1	1270236	1270736	genic|chr1:1270236-1270736	DVL1	1284492		0.022240
chr1	1294973	1296339	intergenic|chr1:1294973-1296339	MXRA8	1294174		0.526677
chr1	1337304	1337804	genic|chr1:1337304-1337804	CCNL2	1334718		0.039884
chr1	1337304	1337804	genic|chr1:1337304-1337804	LOC148413	1334909		0.039883
chr1	1362054	1363080	genic|chr1:1362054-1363080	TMEM88B	1361507		0.196194
chr1	1367258	1367758	genic|chr1:1367258-1367758	LINC01770	1369953		0.101423
chr1	1564283	1564783	genic|chr1:1564283-1564783	MMP23B	1567559		0.076347
chr1	1565584	1566084	genic|chr1:1565584-1566084	MMP23B	1567559		0.139701
chr1	1590227	1590891	genic|chr1:1590227-1590891	CDK11B	1655859		0.047732
chr1	1821173	1821673	genic|chr1:1821173-1821673	GNB1	1822556		0.062773
chr1	1977834	1978334	intergenic|chr1:1977834-1978334	LOC105378591	1981509		0.068161
chr1	1977834	1978334	intergenic|chr1:1977834-1978334	PRKCZ	1981908		0.068160
chr1	2120620	2121801	genic|chr1:2120620-2121801	SKI	2160133		0.044978
chr1	2130648	2131148	intergenic|chr1:2130648-2131148	FAAP20	2126214		0.093371
chr1	2135539	2137407	intergenic|chr1:2135539-2137407	SKI	2160133		0.039124
chr1	2210419	2211364	genic|chr1:2210419-2211364	SKI	2160133		0.032213
chr1	2345506	2346258	intergenic|chr1:2345506-2346258	PEX10	2344010		0.168051
chr1	2377486	2378860	intergenic|chr1:2377486-2378860	LOC115110	2488450		0.038493
chr1	2475991	2476774	intergenic|chr1:2475991-2476774	HES5	2461684		0.024433
chr1	2475991	2476774	intergenic|chr1:2475991-2476774	LOC115110	2488450		0.031740
chr1	2477296	2478725	intergenic|chr1:2477296-2478725	PANK4	2458067		0.035306
chr1	2477296	2478725	intergenic|chr1:2477296-2478725	HES5	2461684		0.025208
chr1	2477296	2478725	intergenic|chr1:2477296-2478725	TNFRSF14	2487803		0.434835
chr1	2479382	2480569	intergenic|chr1:2479382-2480569	PANK4	2458067		0.022148
chr1	2486201	2486764	genic|chr1:2486201-2486764	TNFRSF14	2487803		0.047483
chr1	2516822	2517322	intergenic|chr1:2516822-2517322	FAM213B	2518188		0.062562
chr1	3000636	3001213	genic|chr1:3000636-3001213	PRDM16	2985741		0.024413
chr1	3002946	3003446	genic|chr1:3002946-3003446	PRDM16	2985741		0.021057
chr1	3017636	3018136	genic|chr1:3017636-3018136	ACTRT2	2938045		0.031980
chr1	3268235	3269853	genic|chr1:3268235-3269853	MRPL20	1342693		0.079041
chr1	3514261	3514761	genic|chr1:3514261-3514761	MEGF6	3528059		0.022734
chr1	3527028	3527528	genic|chr1:3527028-3527528	MEGF6	3528059		0.067416
chr1	3531649	3532149	intergenic|chr1:3531649-3532149	MEGF6	3528059		0.051160
chr1	3535053	3536145	intergenic|chr1:3535053-3536145	MEGF6	3528059		0.123209
chr1	3567439	3568333	intergenic|chr1:3567439-3568333	WRAP73	3566671		0.041908
chr1	4712563	4713063	intergenic|chr1:4712563-4713063	AJAP1	4715104		0.092200
chr1	4716026	4716781	genic|chr1:4716026-4716781	AJAP1	4715104		0.174873
chr1	6112184	6113668	genic|chr1:6112184-6113668	CHD5	6240194		0.032543
chr1	6239084	6239584	genic|chr1:6239084-6239584	CHD5	6240194		0.054886
chr1	6240914	6241414	intergenic|chr1:6240914-6241414	CHD5	6240194		0.093750
chr1	6268669	6269681	genic|chr1:6268669-6269681	LOC102724450	6265840		0.024670
chr1	6302200	6302700	intergenic|chr1:6302200-6302700	HES3	6304251		0.087152
chr1	6304998	6305744	genic|chr1:6304998-6305744	HES3	6304251		0.154477
chr1	6418883	6420067	genic|chr1:6418883-6420067	ACOT7	6453826		0.032652
chr1	6549854	6551131	genic|chr1:6549854-6551131	PLEKHG5	6551761		0.264421
chr1	6557257	6558063	intergenic|chr1:6557257-6558063	PLEKHG5	6551761		0.115627
chr1	6579303	6580657	intergenic|chr1:6579303-6580657	TAS1R1	6615337		0.024825
chr1	6632725	6633225	genic|chr1:6632725-6633225	ZBTB48	6640050		0.030515
chr1	6845986	6846486	genic|chr1:6845986-6846486	CAMTA1	6845383		0.076821
chr1	8013971	8014555	intergenic|chr1:8013971-8014555	PARK7	8021713		0.063676
chr1	8087326	8087826	intergenic|chr1:8087326-8087826	ERRFI1	8086393		0.054887
chr1	8585190	8586437	genic|chr1:8585190-8586437	LOC102724552	8484704		0.048899
chr1	8762764	8764167	genic|chr1:8762764-8764167	ENO1	8939151		0.047079
chr1	9256234	9256944	intergenic|chr1:9256234-9256944	LINC01759	9242262		0.041606
chr1	9256234	9256944	intergenic|chr1:9256234-9256944	MIR34AHG	9242397		0.041606
chr1	9258617	9259117	intergenic|chr1:9258617-9259117	LINC01759	9242262		0.025329
chr1	9258617	9259117	intergenic|chr1:9258617-9259117	MIR34AHG	9242397		0.025329
chr1	9353541	9354041	genic|chr1:9353541-9354041	SPSB1	9352940		0.086041
chr1	9748971	9750462	genic|chr1:9748971-9750462	PIK3CD-AS2	9747632		0.324828
chr1	9895670	9896429	intergenic|chr1:9895670-9896429	CLSTN1	9884584		0.053482
chr1	10488032	10488532	intergenic|chr1:10488032-10488532	APITD1-CORT	10490158		0.064142
